,Account Number,Transaction Date,Value,Current Balance
445,24123707,2023-01-31,0.0,327.69
2340,24123707,2023-02-02,120.26,447.95
2341,24123707,2023-02-09,1386.8,1834.75
446,24125563,2023-01-31,0.0,908.28
859,24125563,2023-02-01,98.33,1006.61
6935,24125563,2023-02-06,-73.5,933.11
860,24125563,2023-02-10,124.46,1057.57
861,24125563,2023-02-11,89.5,1147.07
862,24125563,2023-02-13,17.83,1164.9
447,24149353,2023-01-31,0.0,487.27
4129,24149353,2023-02-03,108.5,595.77
7063,24149353,2023-02-06,-1201.1,-605.3299999999999
4130,24149353,2023-02-06,38.61,-566.72
4131,24149353,2023-02-06,163.65,-403.06999999999994
448,24150990,2023-01-31,0.0,365.31
3498,24150990,2023-02-02,111.58,476.89
5247,24150990,2023-02-04,-47.39,429.5
3499,24150990,2023-02-04,134.81,564.31
5248,24150990,2023-02-05,-84.05,480.26
3500,24150990,2023-02-06,82.1,562.36
5249,24150990,2023-02-13,-185.87,376.49
3501,24150990,2023-02-14,91.7,468.19
449,24178466,2023-01-31,0.0,330.91
6958,24178466,2023-02-06,-114.81,216.10000000000002
6698,24178466,2023-02-06,79.47,295.57000000000005
6959,24178466,2023-02-08,-87.59,207.98000000000002
6960,24178466,2023-02-14,-96.17,111.81
450,24184530,2023-01-31,0.0,37.87
2243,24184530,2023-02-02,-83.33,-45.46
2244,24184530,2023-02-08,-1360.9,-1406.3600000000001
2245,24184530,2023-02-11,-175.16,-1581.5200000000002
8521,24184530,2023-02-12,143.0,-1438.5200000000002
451,24198488,2023-01-31,0.0,578.35
2251,24198488,2023-02-02,-168.98,409.37
5918,24198488,2023-02-05,83.59,492.96000000000004
5920,24198488,2023-02-05,94.38,587.34
5919,24198488,2023-02-05,133.57,720.9100000000001
2252,24198488,2023-02-09,-86.86,634.0500000000001
5921,24198488,2023-02-13,134.6,768.6500000000001
452,24250015,2023-01-31,0.0,592.59
848,24250015,2023-02-01,132.46,725.0500000000001
8393,24250015,2023-02-10,-871.2,-146.14999999999998
849,24250015,2023-02-10,84.84,-61.309999999999945
8394,24250015,2023-02-11,-115.25,-176.55999999999995
850,24250015,2023-02-11,107.86,-68.69999999999993
851,24250015,2023-02-12,1354.4,1285.7000000000003
453,24285988,2023-01-31,0.0,783.9
2656,24285988,2023-02-02,158.28,942.18
5954,24285988,2023-02-04,-58.09,884.0899999999999
2657,24285988,2023-02-05,963.3,1847.3899999999999
5955,24285988,2023-02-06,-149.08,1698.31
2658,24285988,2023-02-06,99.14,1797.4499999999998
5956,24285988,2023-02-14,-178.04,1619.4099999999999
5957,24285988,2023-02-14,-114.54,1504.87
454,24298516,2023-01-31,0.0,768.69
1297,24298516,2023-02-01,-74.43,694.26
4918,24298516,2023-02-03,177.23,871.49
4919,24298516,2023-02-09,63.75,935.24
4920,24298516,2023-02-09,146.1,1081.3400000000001
455,24299977,2023-01-31,0.0,199.33
588,24299977,2023-02-01,-218.14,-18.809999999999974
591,24299977,2023-02-01,-88.99,-107.79999999999998
590,24299977,2023-02-01,-62.95,-170.74999999999997
589,24299977,2023-02-01,-13.37,-184.11999999999998
3029,24299977,2023-02-02,114.88,-69.23999999999998
3030,24299977,2023-02-04,78.83,9.590000000000003
592,24299977,2023-02-06,-177.63,-168.04
593,24299977,2023-02-08,-88.44,-256.48
594,24299977,2023-02-10,-139.51,-395.9899999999999
595,24299977,2023-02-11,-102.84,-498.8299999999999
596,24299977,2023-02-13,-168.68,-667.51
3031,24299977,2023-02-13,118.4,-549.11
456,24308337,2023-01-31,0.0,764.57
2738,24308337,2023-02-02,-79.25,685.32
2740,24308337,2023-02-03,-886.6,-201.27999999999997
2739,24308337,2023-02-03,-123.6,-324.88
2741,24308337,2023-02-07,-1653.3,-1978.1799999999998
8158,24308337,2023-02-09,148.45,-1829.73
8159,24308337,2023-02-11,148.81,-1680.9199999999996
2742,24308337,2023-02-12,-146.05,-1826.9699999999998
8160,24308337,2023-02-13,959.6,-867.37
457,24370240,2023-01-31,0.0,608.64
1066,24370240,2023-02-01,-45.7,562.9399999999999
2240,24370240,2023-02-02,113.03,675.97
1067,24370240,2023-02-06,-137.34,538.63
1068,24370240,2023-02-07,-39.54,499.09
2241,24370240,2023-02-08,1245.5,1744.5900000000001
2242,24370240,2023-02-09,88.73,1833.3200000000002
2244,24370240,2023-02-13,136.9,1970.2199999999998
2243,24370240,2023-02-13,153.62,2123.84
2245,24370240,2023-02-14,63.74,2187.58
458,24382889,2023-01-31,0.0,14.23
5507,24382889,2023-02-04,68.76,82.99000000000001
5508,24382889,2023-02-06,69.68,152.67
5509,24382889,2023-02-12,68.37,221.04
8644,24382889,2023-02-13,-46.32,174.72
459,24406166,2023-01-31,0.0,746.97
8102,24406166,2023-02-09,96.52,843.49
8103,24406166,2023-02-09,132.48,975.97
8104,24406166,2023-02-10,149.61,1125.58
8466,24406166,2023-02-11,-103.18,1022.4
460,24434457,2023-01-31,0.0,385.3
4473,24434457,2023-02-03,2128.4,2513.7000000000003
8282,24434457,2023-02-10,-129.11,2384.59
461,24462859,2023-01-31,0.0,646.0
4813,24462859,2023-02-03,91.66,737.66
4814,24462859,2023-02-04,100.94,838.6
4815,24462859,2023-02-06,43.35,881.95
7270,24462859,2023-02-07,-120.64,761.31
4816,24462859,2023-02-08,136.38,897.69
7271,24462859,2023-02-09,-1855.5,-957.81
7272,24462859,2023-02-12,-20.21,-978.02
462,24510213,2023-01-31,0.0,142.59
8296,24510213,2023-02-10,-133.0,9.590000000000003
8685,24510213,2023-02-14,56.12,65.71000000000001
463,24513968,2023-01-31,0.0,306.35
635,24513968,2023-02-01,1277.2,1583.5500000000002
4578,24513968,2023-02-03,-110.56,1472.9900000000002
4579,24513968,2023-02-07,-111.37,1361.62
636,24513968,2023-02-13,80.72,1442.3400000000001
464,24516638,2023-01-31,0.0,426.16
5344,24516638,2023-02-04,-80.86,345.3
8143,24516638,2023-02-09,121.34,466.64000000000004
5345,24516638,2023-02-11,-26.95,439.69000000000005
8144,24516638,2023-02-14,117.24,556.9300000000001
8145,24516638,2023-02-14,124.79,681.72
465,24519138,2023-01-31,0.0,58.15
1696,24519138,2023-02-01,-123.96,-65.81
5091,24519138,2023-02-04,119.74,53.93
1697,24519138,2023-02-06,-742.3,-688.37
5092,24519138,2023-02-10,39.7,-648.67
5093,24519138,2023-02-11,887.8,239.13000000000002
1698,24519138,2023-02-13,-139.83,99.30000000000001
1699,24519138,2023-02-13,-52.77,46.53
5094,24519138,2023-02-13,166.98,213.51
1700,24519138,2023-02-14,-156.38,57.12999999999999
5095,24519138,2023-02-14,126.36,183.48999999999998
466,24529850,2023-01-31,0.0,800.79
4617,24529850,2023-02-03,105.07,905.8599999999999
7462,24529850,2023-02-07,-103.43,802.43
7463,24529850,2023-02-08,-2283.2,-1480.77
4618,24529850,2023-02-08,135.88,-1344.8899999999999
7465,24529850,2023-02-09,-196.64,-1541.5299999999997
7464,24529850,2023-02-09,-136.3,-1677.83
7466,24529850,2023-02-09,-103.19,-1781.02
7467,24529850,2023-02-09,-62.59,-1843.6100000000001
7468,24529850,2023-02-11,-122.71,-1966.3200000000002
7469,24529850,2023-02-14,-79.12,-2045.44
4619,24529850,2023-02-14,665.3,-1380.1399999999999
467,24531428,2023-01-31,0.0,565.21
4701,24531428,2023-02-03,-80.5,484.71000000000004
8448,24531428,2023-02-11,49.15,533.86
4702,24531428,2023-02-12,-89.04,444.82000000000005
468,24533829,2023-01-31,0.0,190.8
1506,24533829,2023-02-01,118.62,309.42
3458,24533829,2023-02-02,-180.4,129.02
3459,24533829,2023-02-09,-105.21,23.810000000000002
3460,24533829,2023-02-11,-56.69,-32.879999999999995
3461,24533829,2023-02-14,-52.36,-85.23999999999995
469,24533935,2023-01-31,0.0,808.99
2932,24533935,2023-02-02,-13.68,795.3100000000001
2933,24533935,2023-02-06,-114.86,680.45
7192,24533935,2023-02-06,59.42,739.87
7193,24533935,2023-02-07,118.19,858.06
7194,24533935,2023-02-11,95.27,953.3299999999999
2934,24533935,2023-02-12,-37.35,915.98
7196,24533935,2023-02-14,85.15,1001.13
7195,24533935,2023-02-14,139.74,1140.87
470,24539679,2023-01-31,0.0,768.68
3681,24539679,2023-02-02,-22.39,746.29
2483,24539679,2023-02-02,950.2,1696.49
2484,24539679,2023-02-05,58.5,1754.99
2485,24539679,2023-02-07,1151.1,2906.0899999999997
3682,24539679,2023-02-09,-127.72,2778.37
3683,24539679,2023-02-10,-114.72,2663.6499999999996
3684,24539679,2023-02-11,-35.03,2628.62
3686,24539679,2023-02-14,-125.94,2502.68
3685,24539679,2023-02-14,-68.67,2434.0099999999998
2486,24539679,2023-02-14,104.91,2538.9199999999996
471,24577383,2023-01-31,0.0,911.96
2866,24577383,2023-02-02,88.1,1000.0600000000001
7994,24577383,2023-02-08,-152.99,847.07
2867,24577383,2023-02-11,49.94,897.01
2868,24577383,2023-02-11,120.57,1017.58
7995,24577383,2023-02-14,-1191.7,-174.12000000000012
2869,24577383,2023-02-14,131.53,-42.590000000000146
472,24638469,2023-01-31,0.0,968.27
1260,24638469,2023-02-01,-209.89,758.38
1261,24638469,2023-02-11,-127.49,630.89
473,24669065,2023-01-31,0.0,574.3
8013,24669065,2023-02-09,87.21,661.51
8442,24669065,2023-02-11,-74.61,586.9
8443,24669065,2023-02-11,-65.05,521.8499999999999
8444,24669065,2023-02-14,-162.09,359.75999999999993
474,24715803,2023-01-31,0.0,684.75
6866,24715803,2023-02-06,131.6,816.35
8221,24715803,2023-02-10,-85.88,730.47
6867,24715803,2023-02-10,88.61,819.0799999999999
8222,24715803,2023-02-13,-117.96,701.12
8223,24715803,2023-02-14,-80.46,620.66
475,24725325,2023-01-31,0.0,567.17
5929,24725325,2023-02-04,-27.77,539.4
5931,24725325,2023-02-06,-143.3,396.0999999999999
5930,24725325,2023-02-06,-78.29,317.80999999999995
5932,24725325,2023-02-08,-150.55,167.25999999999993
8009,24725325,2023-02-09,129.85,297.1099999999999
5934,24725325,2023-02-12,-139.56,157.54999999999995
5933,24725325,2023-02-12,-11.42,146.12999999999994
476,24796881,2023-01-31,0.0,943.93
6667,24796881,2023-02-06,111.33,1055.26
6668,24796881,2023-02-08,89.09,1144.35
6669,24796881,2023-02-09,125.13,1269.48
8385,24796881,2023-02-10,-89.61,1179.87
8386,24796881,2023-02-14,-52.73,1127.1399999999999
6671,24796881,2023-02-14,122.9,1250.04
6670,24796881,2023-02-14,142.18,1392.22
477,24826358,2023-01-31,0.0,923.46
7018,24826358,2023-02-06,-113.2,810.26
7019,24826358,2023-02-08,-151.47,658.79
7813,24826358,2023-02-08,123.43,782.22
7020,24826358,2023-02-09,-170.19,612.0300000000001
7021,24826358,2023-02-09,-107.86,504.1700000000001
7814,24826358,2023-02-10,355.2,859.3700000000001
7815,24826358,2023-02-14,72.61,931.98
478,24849103,2023-01-31,0.0,381.36
901,24849103,2023-02-01,-83.41,297.95000000000005
902,24849103,2023-02-02,-104.28,193.67000000000002
903,24849103,2023-02-05,-174.13,19.54000000000002
8353,24849103,2023-02-10,143.73,163.27
904,24849103,2023-02-11,-185.47,-22.19999999999999
905,24849103,2023-02-12,-77.02,-99.21999999999997
906,24849103,2023-02-13,-142.2,-241.41999999999996
8354,24849103,2023-02-13,125.61,-115.80999999999995
8355,24849103,2023-02-14,18.23,-97.57999999999998
479,24859951,2023-01-31,0.0,950.69
7974,24859951,2023-02-08,-204.91,745.7800000000001
7975,24859951,2023-02-09,-58.69,687.09
7976,24859951,2023-02-13,-74.74,612.3500000000001
480,24860683,2023-01-31,0.0,982.97
425,24860683,2023-02-01,-114.22,868.75
426,24860683,2023-02-06,-8.35,860.4000000000001
7199,24860683,2023-02-06,163.9,1024.3
427,24860683,2023-02-08,-941.0,83.30000000000007
7200,24860683,2023-02-09,108.36,191.66000000000008
7201,24860683,2023-02-10,83.94,275.6
7202,24860683,2023-02-10,92.9,368.5000000000001
481,24976861,2023-01-31,0.0,982.53
1575,24976861,2023-02-01,91.95,1074.48
1576,24976861,2023-02-02,190.68,1265.1599999999999
5161,24976861,2023-02-04,-133.05,1132.11
5160,24976861,2023-02-04,-64.92,1067.19
1578,24976861,2023-02-06,104.1,1171.29
1577,24976861,2023-02-06,110.9,1282.19
1579,24976861,2023-02-10,145.54,1427.73
1580,24976861,2023-02-11,105.42,1533.15
1581,24976861,2023-02-14,34.07,1567.2199999999998
482,24999129,2023-01-31,0.0,750.61
3877,24999129,2023-02-03,-179.75,570.86
6327,24999129,2023-02-05,173.68,744.54
3878,24999129,2023-02-09,-75.79,668.75
3879,24999129,2023-02-09,-38.13,630.62
3880,24999129,2023-02-13,-731.4,-100.77999999999997
6328,24999129,2023-02-13,70.3,-30.480000000000018
483,25004339,2023-01-31,0.0,120.44
4542,25004339,2023-02-03,-131.18,-10.740000000000009
4700,25004339,2023-02-03,79.25,68.50999999999999
4701,25004339,2023-02-05,56.51,125.01999999999998
4702,25004339,2023-02-05,102.38,227.39999999999998
4703,25004339,2023-02-07,92.13,319.53
4543,25004339,2023-02-14,-89.42,230.10999999999996
4704,25004339,2023-02-14,79.28,309.39
484,25006771,2023-01-31,0.0,600.16
146,25006771,2023-02-01,-94.29,505.86999999999995
1569,25006771,2023-02-01,143.83,649.6999999999999
1570,25006771,2023-02-01,2027.7,2677.4
1571,25006771,2023-02-03,119.1,2796.5
1573,25006771,2023-02-04,95.64,2892.14
1572,25006771,2023-02-04,105.81,2997.95
1574,25006771,2023-02-12,2147.9,5145.85
485,25033680,2023-01-31,0.0,639.47
1425,25033680,2023-02-01,-615.8,23.670000000000073
1426,25033680,2023-02-02,-412.3,-388.6299999999999
2854,25033680,2023-02-02,82.11,-306.52
1427,25033680,2023-02-07,-78.73,-385.25
1428,25033680,2023-02-08,-169.4,-554.6499999999999
1429,25033680,2023-02-09,-120.08,-674.73
2855,25033680,2023-02-10,142.57,-532.1600000000001
486,25099734,2023-01-31,0.0,872.31
2210,25099734,2023-02-02,-177.88,694.43
2212,25099734,2023-02-03,-124.18,570.25
2211,25099734,2023-02-03,-117.86,452.38999999999993
2213,25099734,2023-02-04,-39.71,412.67999999999995
6425,25099734,2023-02-05,193.92,606.5999999999999
2214,25099734,2023-02-09,-155.22,451.37999999999994
2215,25099734,2023-02-14,-38.18,413.19999999999993
487,25110012,2023-01-31,0.0,300.03
1518,25110012,2023-02-01,103.35,403.38
6903,25110012,2023-02-06,-104.85,298.53
6904,25110012,2023-02-08,-129.86,168.66999999999996
6905,25110012,2023-02-09,-118.7,49.96999999999997
1519,25110012,2023-02-09,6.19,56.15999999999997
6906,25110012,2023-02-13,-104.02,-47.860000000000014
6907,25110012,2023-02-13,-53.93,-101.79000000000002
488,25133996,2023-01-31,0.0,419.22
5745,25133996,2023-02-04,-103.33,315.89000000000004
5188,25133996,2023-02-04,130.57,446.46000000000004
5746,25133996,2023-02-07,-174.77,271.69
5747,25133996,2023-02-08,-34.38,237.31000000000003
5189,25133996,2023-02-11,107.4,344.71000000000004
5748,25133996,2023-02-12,-68.8,275.91
5749,25133996,2023-02-14,-42.13,233.78000000000003
489,25146667,2023-01-31,0.0,534.11
1054,25146667,2023-02-01,-830.7,-296.59000000000003
8327,25146667,2023-02-10,99.46,-197.13
8328,25146667,2023-02-11,41.23,-155.9000000000001
8329,25146667,2023-02-12,105.79,-50.110000000000014
8330,25146667,2023-02-13,229.21,179.09999999999997
1055,25146667,2023-02-14,-201.77,-22.670000000000073
8332,25146667,2023-02-14,0.73,-21.940000000000055
8331,25146667,2023-02-14,129.18,107.23999999999995
490,25240031,2023-01-31,0.0,520.29
3442,25240031,2023-02-02,140.31,660.5999999999999
3443,25240031,2023-02-03,125.77,786.3699999999999
7770,25240031,2023-02-08,-57.72,728.65
7771,25240031,2023-02-09,-175.48,553.17
491,25269707,2023-01-31,0.0,770.38
5288,25269707,2023-02-04,-131.28,639.1
5289,25269707,2023-02-04,-88.89,550.21
5483,25269707,2023-02-04,110.37,660.58
5484,25269707,2023-02-08,67.93,728.51
5485,25269707,2023-02-13,97.59,826.1
492,25281513,2023-01-31,0.0,618.78
2577,25281513,2023-02-02,78.21,696.99
6266,25281513,2023-02-05,-99.57,597.42
493,25310962,2023-01-31,0.0,376.9
1479,25310962,2023-02-01,98.74,475.64
2690,25310962,2023-02-02,-58.7,416.93999999999994
2691,25310962,2023-02-05,-134.95,281.99
2692,25310962,2023-02-06,-222.12,59.870000000000005
494,25318205,2023-01-31,0.0,582.9
4729,25318205,2023-02-03,-140.51,442.39
4731,25318205,2023-02-07,-161.73,280.65999999999997
4730,25318205,2023-02-07,-97.67,182.99
8310,25318205,2023-02-10,90.09,273.08
8311,25318205,2023-02-13,105.4,378.48
495,25406407,2023-01-31,0.0,394.05
1846,25406407,2023-02-01,56.06,450.11
4088,25406407,2023-02-03,-158.72,291.39
4089,25406407,2023-02-05,-226.81,64.57999999999998
1847,25406407,2023-02-06,140.67,205.25
1848,25406407,2023-02-07,120.62,325.87
1849,25406407,2023-02-09,165.96,491.83000000000004
4090,25406407,2023-02-10,-174.95,316.88
4091,25406407,2023-02-10,-29.92,286.96000000000004
4092,25406407,2023-02-11,-218.81,68.15000000000003
1850,25406407,2023-02-11,66.62,134.77000000000004
496,25412464,2023-01-31,0.0,203.46
2897,25412464,2023-02-02,107.62,311.08000000000004
4913,25412464,2023-02-03,-87.6,223.48000000000002
2898,25412464,2023-02-04,82.87,306.35
2899,25412464,2023-02-04,191.64,497.99
4914,25412464,2023-02-05,-90.59,407.4
2900,25412464,2023-02-07,96.86,504.26
4915,25412464,2023-02-09,-38.42,465.84000000000003
4916,25412464,2023-02-13,-106.97,358.87
497,25439304,2023-01-31,0.0,890.08
993,25439304,2023-02-01,-126.4,763.6800000000001
994,25439304,2023-02-05,-159.54,604.1400000000001
498,25504032,2023-01-31,0.0,838.81
2279,25504032,2023-02-02,-147.42,691.39
2278,25504032,2023-02-02,-89.88,601.51
2280,25504032,2023-02-06,-133.47,468.03999999999996
499,25510430,2023-01-31,0.0,110.66
4352,25510430,2023-02-03,159.23,269.89
5760,25510430,2023-02-04,-74.75,195.14
5761,25510430,2023-02-06,-79.47,115.66999999999999
4353,25510430,2023-02-06,1359.0,1474.67
5762,25510430,2023-02-09,-143.27,1331.4
5763,25510430,2023-02-09,-87.21,1244.19
4354,25510430,2023-02-09,145.58,1389.7700000000002
4355,25510430,2023-02-10,92.86,1482.63
4356,25510430,2023-02-11,59.3,1541.93
500,25522226,2023-01-31,0.0,428.21
3625,25522226,2023-02-02,92.61,520.8199999999999
3626,25522226,2023-02-04,1410.9,1931.72
7106,25522226,2023-02-06,-161.37,1770.35
3627,25522226,2023-02-07,70.76,1841.1100000000001
3628,25522226,2023-02-10,111.11,1952.22
3630,25522226,2023-02-11,99.57,2051.79
3629,25522226,2023-02-11,158.64,2210.43
501,25584693,2023-01-31,0.0,793.42
6814,25584693,2023-02-06,96.19,889.6099999999999
6815,25584693,2023-02-06,308.7,1198.31
6816,25584693,2023-02-07,142.6,1340.9099999999999
6817,25584693,2023-02-08,693.4,2034.31
8081,25584693,2023-02-09,-184.91,1849.4
8082,25584693,2023-02-13,-98.45,1750.9499999999998
6818,25584693,2023-02-13,145.19,1896.1399999999999
6819,25584693,2023-02-13,193.1,2089.24
6820,25584693,2023-02-14,117.12,2206.36
502,25596483,2023-01-31,0.0,595.87
2635,25596483,2023-02-02,-160.62,435.25
6473,25596483,2023-02-05,80.23,515.48
6474,25596483,2023-02-07,171.64,687.12
6475,25596483,2023-02-10,105.35,792.47
503,25628234,2023-01-31,0.0,808.37
2995,25628234,2023-02-02,-92.36,716.01
2229,25628234,2023-02-02,57.66,773.67
2230,25628234,2023-02-07,43.31,816.98
2996,25628234,2023-02-09,-159.54,657.44
2231,25628234,2023-02-09,68.25,725.69
2232,25628234,2023-02-12,67.6,793.29
2233,25628234,2023-02-12,140.22,933.51
504,25636885,2023-01-31,0.0,755.58
3455,25636885,2023-02-02,20.11,775.69
3456,25636885,2023-02-02,412.3,1187.99
3458,25636885,2023-02-08,92.86,1280.85
3457,25636885,2023-02-08,93.01,1373.8600000000001
8374,25636885,2023-02-10,-1048.2,325.65999999999997
3459,25636885,2023-02-10,151.75,477.40999999999997
8375,25636885,2023-02-12,-77.54,399.86999999999995
8376,25636885,2023-02-13,-140.3,259.56999999999994
505,25677428,2023-01-31,0.0,307.44
4751,25677428,2023-02-03,-56.35,251.09
7297,25677428,2023-02-07,114.28,365.37
4752,25677428,2023-02-12,-1601.3,-1235.9299999999998
506,25678043,2023-01-31,0.0,49.06
6865,25678043,2023-02-06,-133.66,-84.6
6864,25678043,2023-02-06,-71.4,-156.0
7956,25678043,2023-02-08,2283.2,2127.2
6866,25678043,2023-02-10,-34.35,2092.85
6867,25678043,2023-02-11,-110.5,1982.35
6868,25678043,2023-02-12,-180.46,1801.8899999999999
6869,25678043,2023-02-13,-384.8,1417.0899999999997
507,25698177,2023-01-31,0.0,923.38
4547,25698177,2023-02-03,131.18,1054.56
5281,25698177,2023-02-04,-124.06,930.5
4548,25698177,2023-02-04,55.58,986.08
4549,25698177,2023-02-04,81.16,1067.24
4550,25698177,2023-02-06,1524.9,2592.1400000000003
4551,25698177,2023-02-08,150.64,2742.78
4552,25698177,2023-02-09,892.4,3635.1800000000003
5282,25698177,2023-02-11,-182.11,3453.07
4554,25698177,2023-02-12,124.17,3577.2400000000002
4553,25698177,2023-02-12,791.8,4369.04
508,25710768,2023-01-31,0.0,968.16
509,25737886,2023-01-31,0.0,410.76
5593,25737886,2023-02-04,121.97,532.73
5594,25737886,2023-02-05,196.0,728.73
5595,25737886,2023-02-10,196.24,924.97
8454,25737886,2023-02-11,-122.96,802.01
5597,25737886,2023-02-11,65.05,867.06
5596,25737886,2023-02-11,143.94,1011.0
8455,25737886,2023-02-12,-78.26,932.74
5598,25737886,2023-02-12,107.09,1039.83
5599,25737886,2023-02-14,119.1,1158.9299999999998
510,25746852,2023-01-31,0.0,320.7
1787,25746852,2023-02-01,-86.44,234.26
1788,25746852,2023-02-04,-91.22,143.04
7901,25746852,2023-02-08,49.64,192.68
1789,25746852,2023-02-10,-1524.4,-1331.72
7902,25746852,2023-02-12,156.13,-1175.59
7903,25746852,2023-02-13,77.91,-1097.68
1790,25746852,2023-02-14,-1485.7,-2583.38
511,25768265,2023-01-31,0.0,702.22
3467,25768265,2023-02-02,-1902.2,-1199.98
3468,25768265,2023-02-06,-1502.6,-2702.58
6905,25768265,2023-02-06,121.72,-2580.8599999999997
6906,25768265,2023-02-08,72.17,-2508.6899999999996
6907,25768265,2023-02-09,113.82,-2394.87
3469,25768265,2023-02-10,-82.0,-2476.87
3470,25768265,2023-02-14,-145.06,-2621.9300000000003
512,25779398,2023-01-31,0.0,967.13
2865,25779398,2023-02-02,-134.24,832.89
5486,25779398,2023-02-04,66.32,899.21
2866,25779398,2023-02-05,-100.05,799.16
2867,25779398,2023-02-11,-161.33,637.8299999999999
